1 	 89778 	 6.635566583953682
2 	 93657 	 5.85096153846154
3 	 86536 	 5.8671681141439205
4 	 88640 	 8.183086036346907
5 	 81320 	 5.705921717171718
6 	 89874 	 6.949428445118101
7 	 91244 	 7.496962233169131
8 	 91085 	 7.106101190476192
9 	 88774 	 6.866513056835638
10 	 80474 	 6.4807084123972185
11 	 90512 	 6.359879032258064
12 	 78289 	 4.112992671816201
13 	 94301 	 6.812435897435898
14 	 88825 	 6.959834307992205
15 	 83749 	 5.199319584736252
16 	 83589 	 6.219238758553274
17 	 91929 	 6.565929705215421
18 	 95309 	 8.182825794894761
19 	 92368 	 6.493548387096775
20 	 99307 	 4.776749002631359
21 	 95779 	 6.955840455840457
22 	 91274 	 6.884408602150537
23 	 95222 	 7.283065134099617
24 	 91901 	 6.33534709338281
25 	 95168 	 6.875604772801571
26 	 86217 	 4.191658885776533
27 	 94004 	 4.96973790151708
28 	 89311 	 6.445105820105821
29 	 90256 	 5.304636752136753
30 	 91869 	 7.628381962864722
