1 	 323567 	 12.385248126468325
2 	 315511 	 15.717962777962777
3 	 311637 	 16.769993013854908
4 	 320485 	 18.369273883466434
5 	 311845 	 15.681837232397815
6 	 303631 	 14.760416666666668
7 	 315677 	 16.743476980535803
8 	 305906 	 12.810324124405009
9 	 310686 	 17.08474467709162
10 	 313224 	 13.609878364389232
11 	 310888 	 13.119553778005303
12 	 313702 	 14.223754477803482
13 	 308944 	 14.18259504653135
14 	 312790 	 18.35462858220211
15 	 310034 	 13.890032968980341
16 	 305530 	 13.572738141819922
17 	 304126 	 12.411280872709444
18 	 311798 	 15.49805127370097
19 	 318481 	 15.911107007037236
20 	 308798 	 14.850249703055828
21 	 303726 	 14.333743169398907
22 	 304826 	 12.050222955597233
23 	 297701 	 12.938766951443462
24 	 316987 	 17.348858221070138
25 	 308374 	 14.32010306855461
26 	 316169 	 16.852568808237415
27 	 311224 	 13.038345451457273
28 	 302949 	 14.066444326937155
29 	 317335 	 16.161861580154266
30 	 307670 	 14.928840488215489
