1 	 31824 	 3.726851851851853
2 	 30143 	 3.638392857142858
3 	 27127 	 3.4059829059829063
4 	 27874 	 3.4401709401709404
5 	 27542 	 3.1995726495726498
6 	 26979 	 3.203968253968254
7 	 27762 	 3.6217948717948723
8 	 26138 	 3.472222222222223
9 	 23772 	 3.2
10 	 23664 	 3.2
11 	 24179 	 2.9972222222222236
12 	 25445 	 3.393518518518519
13 	 25099 	 3.5101010101010113
14 	 23648 	 3.2111111111111112
15 	 26665 	 3.1833333333333336
16 	 25604 	 3.3952020202020208
17 	 26449 	 3.0470085470085477
18 	 24367 	 3.0470085470085477
19 	 23542 	 2.9777777777777783
20 	 24262 	 3.0666666666666673
21 	 24487 	 3.0470085470085477
22 	 27798 	 3.40909090909091
23 	 29727 	 3.661324786324787
24 	 26300 	 3.4401709401709404
25 	 32918 	 3.1833333333333336
26 	 30253 	 3.4401709401709404
27 	 27849 	 3.2500000000000004
28 	 26849 	 3.2
29 	 27958 	 3.1750000000000003
30 	 27054 	 3.467592592592593
