1 	 96607 	 8.03336352657005
2 	 89581 	 8.63179487179487
3 	 93688 	 9.110279720279722
4 	 94759 	 8.01817787687353
5 	 93990 	 6.105743092691622
6 	 93133 	 7.768933873144399
7 	 90006 	 6.553341384863124
8 	 90032 	 7.850904977375566
9 	 93096 	 8.056433566433569
10 	 95076 	 10.00518115942029
11 	 92289 	 9.224786324786326
12 	 92700 	 9.309075519220448
13 	 93458 	 6.749162431771128
14 	 95180 	 9.98420893719807
15 	 89865 	 8.358194274860942
16 	 92778 	 9.76811188811189
17 	 93399 	 7.477128427128428
18 	 87133 	 4.203156456432842
19 	 94281 	 8.794078947368423
20 	 103230 	 7.347013435003633
21 	 96445 	 8.2282786302927
22 	 93256 	 7.548879672006102
23 	 92876 	 8.425892009225343
24 	 94394 	 9.228452380952382
25 	 89824 	 7.879925775978409
26 	 98447 	 6.328869578134284
27 	 96378 	 9.038011695906434
28 	 94861 	 9.695164835164839
29 	 89385 	 8.395750237416905
30 	 89098 	 9.015026455026456
